first_publish_year,edition_count,subject_count,has_cover,is_available_online,genre,avg_rating,ratings_count,page_count,review_length,price_usd,book_age,has_rating,review_density,is_popular,price_category,price_cat_encoded,genre_encoded
1515.0,1.0,1.0000000000000002,1,1,fiction,0.7060185185185185,0.8372093023255813,0.40599999999999997,0.59375,0.21956617972554224,1.0,1,0.2306173200702165,1,Budget,0,12
1865.0,1.0,0.9397590361445783,1,1,fiction,0.763157894736842,0.4418604651162791,0.434,0.67578125,0.12306330234617083,0.5333333333333333,1,0.24206407255705092,1,Budget,0,12
1908.0,1.0,1.0000000000000002,1,1,fiction,0.7685185185185186,0.41860465116279066,0.40599999999999997,0.4453125,0.22222222222222224,0.39,1,0.1830017554125219,1,Budget,0,12
1472.0,1.0,1.0000000000000002,1,1,fiction,0.7232142857142857,0.21705426356589147,0.6400000000000001,0.37109375,0.14519698981850374,1.0,1,0.09435342305441778,1,Budget,0,12
1876.0,1.0,0.9518072289156626,1,1,fiction,0.8020833333333333,0.37209302325581395,0.462,0.41015625,0.12616201859229745,0.4966666666666667,1,0.1508191925102399,1,Budget,0,12
1900.0,1.0,1.0000000000000002,1,1,fiction,0.7541666666666667,0.46511627906976744,0.36200000000000004,0.6171875,0.2828685258964143,0.4166666666666667,1,0.26301930953774133,1,Budget,0,12
1908.0,1.0,0.7831325301204819,1,1,fiction,0.8273195876288659,0.751937984496124,0.542,0.9296875,0.285967242142541,0.39,1,0.26166617905207723,1,Budget,0,12
1789.0,1.0,0.8674698795180723,1,1,fiction,0.78125,0.37209302325581395,0.34600000000000003,0.88671875,0.25807879592740157,0.7866666666666667,1,0.3694411936805149,1,Budget,0,12
1656.0,1.0,1.0000000000000002,1,1,fiction,0.6535087719298244,0.4418604651162791,0.48400000000000004,0.48046875,0.16865869853917667,1.0,1,0.16343622001170272,1,Budget,0,12
1866.0,1.0,0.7469879518072289,1,1,fiction,0.8233333333333333,1.0,0.274,1.0,0.131916777335104,0.53,1,0.48595669982445877,1,Budget,0,12
1920.0,1.0,1.0000000000000002,1,1,fiction,0.7389380530973452,1.0,0.336,0.953125,0.23594510845506864,0.35000000000000003,1,0.40209918080748974,1,Budget,0,12
1847.0,1.0,1.0000000000000002,1,1,fiction,0.7601744186046511,1.0,0.48200000000000004,1.0,0.19256308100929617,0.5933333333333334,1,0.31154915155061436,1,Budget,0,12
1895.0,1.0,0.9397590361445783,1,1,fiction,0.7540322580645162,0.9612403100775193,0.534,0.69140625,0.1363435148295706,0.43333333333333335,1,0.2027135751901697,1,Budget,0,12
1854.0,1.0,0.891566265060241,1,1,fiction,0.7272727272727273,0.2558139534883721,0.48000000000000004,0.375,0.20230190349712265,0.5700000000000001,1,0.1348376243417203,1,Budget,0,12
1889.0,1.0,0.7228915662650602,1,1,fiction,0.75,0.26356589147286824,0.452,0.40234375,0.12084993359893756,0.45333333333333337,1,0.15195289643066118,1,Budget,0,12
1892.0,1.0,1.0000000000000002,1,1,fiction,0.7882352941176471,1.0,0.434,0.96484375,0.27578574590526783,0.44333333333333336,1,0.3304929783499122,1,Budget,0,12
1851.0,1.0,1.0000000000000002,1,1,fiction,0.7446524064171123,1.0,0.322,1.0,0.16069057104913678,0.5800000000000001,1,0.43281889994148626,1,Budget,0,12
1722.0,1.0,1.0000000000000002,1,1,fiction,0.6875,0.031007751937984496,0.3940000000000001,0.5859375,0.23196104471004872,1.0,1,0.23431100058513749,1,Budget,0,12
1814.0,1.0,0.8795180722891567,1,1,fiction,0.7083333333333334,0.046511627906976744,0.418,0.27734375,0.1699867197875166,0.7033333333333334,1,0.1251828554710357,1,Budget,0,12
1908.0,1.0,0.46987951807228917,1,1,fiction,0.6206896551724138,0.2248062015503876,0.5640000000000001,0.33984375,0.2067286409915892,0.39,1,0.10305734347571678,1,Budget,0,12
1844.0,1.0,0.6265060240963856,1,1,fiction,0.7758620689655173,0.2248062015503876,0.49600000000000005,0.35546875,0.2115980522355024,0.6033333333333334,1,0.12459771796372147,1,Budget,0,12
1880.0,1.0,0.7349397590361446,1,1,fiction,0.8035714285714286,0.21705426356589147,0.29400000000000004,0.5078125,0.14741035856573706,0.48333333333333334,1,0.26726155646576943,1,Budget,0,12
1920.0,1.0,0.4096385542168675,1,1,fiction,0.7587209302325582,0.6666666666666666,0.49400000000000005,0.671875,0.2864099158919876,0.35000000000000003,1,0.21335576360444702,1,Budget,0,12
1505.0,1.0,1.0000000000000002,1,1,fiction,0.7638888888888888,0.6976744186046512,0.426,0.5390625,0.25188136343514833,1.0,1,0.20377413692217672,1,Budget,0,12
1746.0,1.0,1.0000000000000002,1,1,fiction,0.747093023255814,0.6666666666666666,0.3980000000000001,0.765625,0.2810978308986277,0.93,1,0.290630485664131,1,Budget,0,12
1488.0,1.0,1.0000000000000002,1,1,fiction,0.7641509433962264,1.0,0.522,1.0,0.2731297034085879,1.0,1,0.2898624926857811,1,Budget,0,12
